consumption,Year,Month,DayOfYear,DayOfWeek,DayType,Hour,Minute,Season
145714.66392361108,2019,4,92,1,1,19,0,1
125025.8801128522,2019,4,92,1,1,19,15,1
123191.13547742557,2019,4,92,1,1,19,30,1
113594.02022569334,2019,4,92,1,1,19,45,1
108502.95787326555,2019,4,92,1,1,20,0,1
108222.44453127444,2019,4,92,1,1,20,15,1
111574.95725693558,2019,4,92,1,1,20,30,1
108564.1484288,2019,4,92,1,1,20,45,1
104497.4783235764,2019,4,92,1,1,21,0,1
103488.72413194556,2019,4,92,1,1,21,15,1
105913.75118923555,2019,4,92,1,1,21,30,1
107903.48917535,2019,4,92,1,1,21,45,1
106228.28041666443,2019,4,92,1,1,22,0,1
109648.52273437999,2019,4,92,1,1,22,15,1
111984.14843749335,2019,4,92,1,1,22,30,1
108662.89727430331,2019,4,92,1,1,22,45,1
108830.34496174712,2019,4,92,1,1,23,0,1
106927.50186633,2019,4,92,1,1,23,15,1
106671.72003474222,2019,4,92,1,1,23,30,1
102718.37709201888,2019,4,92,1,1,23,45,1
101456.78335938223,2019,4,93,2,1,0,0,1
99044.85443576115,2019,4,93,2,1,0,15,1
101415.29670139776,2019,4,93,2,1,0,30,1
101251.99843750334,2019,4,93,2,1,0,45,1
101427.2418970219,2019,4,93,2,1,1,0,1
100012.41781252221,2019,4,93,2,1,1,15,1
100029.10600693889,2019,4,93,2,1,1,30,1
100567.58458330005,2019,4,93,2,1,1,45,1
102912.51869791333,2019,4,93,2,1,2,0,1
95622.79437500332,2019,4,93,2,1,2,15,1
95208.51749129669,2019,4,93,2,1,2,30,1
94802.3903732478,2019,4,93,2,1,2,45,1
94645.79120162886,2019,4,93,2,1,3,0,1
96985.71125866777,2019,4,93,2,1,3,15,1
96540.77299480222,2019,4,93,2,1,3,30,1
91793.02644966554,2019,4,93,2,1,3,45,1
89451.54231770999,2019,4,93,2,1,4,0,1
86556.53043403332,2019,4,93,2,1,4,15,1
81224.76247397998,2019,4,93,2,1,4,30,1
81604.51876736777,2019,4,93,2,1,4,45,1
81304.27739334379,2019,4,93,2,1,5,0,1
79121.3222743111,2019,4,93,2,1,5,15,1
79201.76461805556,2019,4,93,2,1,5,30,1
79097.07019097,2019,4,93,2,1,5,45,1
80627.40105902111,2019,4,93,2,1,6,0,1
80972.10019964555,2019,4,93,2,1,6,15,1
80266.70497396334,2019,4,93,2,1,6,30,1
81231.34363714667,2019,4,93,2,1,6,45,1
81408.47483109344,2019,4,93,2,1,7,0,1
80498.60286457221,2019,4,93,2,1,7,15,1
80238.33956598109,2019,4,93,2,1,7,30,1
80959.48248263336,2019,4,93,2,1,7,45,1
86757.54927950111,2019,4,93,2,1,8,0,1
95796.57336805221,2019,4,93,2,1,8,15,1
98272.06165798334,2019,4,93,2,1,8,30,1
102501.11883679782,2019,4,93,2,1,8,45,1
119701.38914594096,2019,4,93,2,1,9,0,1
124521.82701388554,2019,4,93,2,1,9,15,1
128230.89810764,2019,4,93,2,1,9,30,1
140149.76288194777,2019,4,93,2,1,9,45,1
166067.95586805555,2019,4,93,2,1,10,0,1
181242.3583506944,2019,4,93,2,1,10,15,1
196863.4547222222,2019,4,93,2,1,10,30,1
195243.02078124997,2019,4,93,2,1,10,45,1
196624.50348511236,2019,4,93,2,1,11,0,1
196735.30142361112,2019,4,93,2,1,11,15,1
204515.4409895833,2019,4,93,2,1,11,30,1
207464.83699652777,2019,4,93,2,1,11,45,1
200749.16800347218,2019,4,93,2,1,12,0,1
207464.88123263887,2019,4,93,2,1,12,15,1
201554.8184722222,2019,4,93,2,1,12,30,1
207993.07029513884,2019,4,93,2,1,12,45,1
191743.59944444444,2019,4,93,2,1,13,0,1
179713.04795138887,2019,4,93,2,1,13,15,1
180749.95545138887,2019,4,93,2,1,13,30,1
183447.24026041664,2019,4,93,2,1,13,45,1
190708.1750173611,2019,4,93,2,1,14,0,1
197244.76737847223,2019,4,93,2,1,14,15,1
206581.4492708333,2019,4,93,2,1,14,30,1
209766.1746875,2019,4,93,2,1,14,45,1
209622.4047222222,2019,4,93,2,1,15,0,1
205727.61788194443,2019,4,93,2,1,15,15,1
199795.56559027775,2019,4,93,2,1,15,30,1
197907.90944444443,2019,4,93,2,1,15,45,1
197647.80017361106,2019,4,93,2,1,16,0,1
195425.05772569447,2019,4,93,2,1,16,15,1
195002.5689409722,2019,4,93,2,1,16,30,1
211793.21416666664,2019,4,93,2,1,16,45,1
220828.51578124997,2019,4,93,2,1,17,0,1
211465.28102430553,2019,4,93,2,1,17,15,1
200409.45618055554,2019,4,93,2,1,17,30,1
191056.57203125,2019,4,93,2,1,17,45,1
176255.56678819444,2019,4,93,2,1,18,0,1
165603.8054861111,2019,4,93,2,1,18,15,1
164555.20920138888,2019,4,93,2,1,18,30,1
150615.2368923611,2019,4,93,2,1,18,45,1
142710.15475694442,2019,4,93,2,1,19,0,1
139903.58131944333,2019,4,93,2,1,19,15,1
136663.6618489567,2019,4,93,2,1,19,30,1
138148.50711805446,2019,4,93,2,1,19,45,1
128332.55544272665,2019,4,93,2,1,20,0,1
124300.77620659558,2019,4,93,2,1,20,15,1
118856.81963541334,2019,4,93,2,1,20,30,1
118655.90337674886,2019,4,93,2,1,20,45,1
117368.39296875335,2019,4,93,2,1,21,0,1
118182.77634548559,2019,4,93,2,1,21,15,1
116925.66433159557,2019,4,93,2,1,21,30,1
117475.5412413311,2019,4,93,2,1,21,45,1
121726.16918403219,2019,4,93,2,1,22,0,1
122945.38204862666,2019,4,93,2,1,22,15,1
116119.0112847078,2019,4,93,2,1,22,30,1
114420.41990452108,2019,4,93,2,1,22,45,1
111998.90207467553,2019,4,93,2,1,23,0,1
112213.69046006554,2019,4,93,2,1,23,15,1
109608.95915113458,2019,4,93,2,1,23,30,1
109641.9571354189,2019,4,93,2,1,23,45,1
105769.27458333888,2019,4,94,3,1,0,0,1
106672.19777778,2019,4,94,3,1,0,15,1
103836.70840276999,2019,4,94,3,1,0,30,1
101537.43273435003,2019,4,94,3,1,0,45,1
99464.38864581556,2019,4,94,3,1,1,0,1
97585.77651909222,2019,4,94,3,1,1,15,1
98436.10831595777,2019,4,94,3,1,1,30,1
100295.8077777711,2019,4,94,3,1,1,45,1
96894.69742188998,2019,4,94,3,1,2,0,1
101626.04402775558,2019,4,94,3,1,2,15,1
100631.76406250334,2019,4,94,3,1,2,30,1
93066.73275173777,2019,4,94,3,1,2,45,1
91306.89276909667,2019,4,94,3,1,3,0,1
91802.63627602335,2019,4,94,3,1,3,15,1
92067.93463542887,2019,4,94,3,1,3,30,1
89999.58473089775,2019,4,94,3,1,3,45,1
90987.70585067892,2019,4,94,3,1,4,0,1
87726.48903646223,2019,4,94,3,1,4,15,1
85898.27161457334,2019,4,94,3,1,4,30,1
86847.10951389554,2019,4,94,3,1,4,45,1
87354.09161458335,2019,4,94,3,1,5,0,1
85535.08366319777,2019,4,94,3,1,5,15,1
85117.83030381668,2019,4,94,3,1,5,30,1
86686.92938366113,2019,4,94,3,1,5,45,1
84715.86277777997,2019,4,94,3,1,6,0,1
86731.71472223662,2019,4,94,3,1,6,15,1
85939.55405380226,2019,4,94,3,1,6,30,1
85903.77396702553,2019,4,94,3,1,6,45,1
86236.23059026223,2019,4,94,3,1,7,0,1
85743.72087674444,2019,4,94,3,1,7,15,1
86706.88026041778,2019,4,94,3,1,7,30,1
90024.85761284777,2019,4,94,3,1,7,45,1
88172.9840190911,2019,4,94,3,1,8,0,1
87019.6847830033,2019,4,94,3,1,8,15,1
92533.08311632997,2019,4,94,3,1,8,30,1
108524.42205728666,2019,4,94,3,1,8,45,1
124893.2084809122,2019,4,94,3,1,9,0,1
130363.69151041664,2019,4,94,3,1,9,15,1
130701.60908854334,2019,4,94,3,1,9,30,1
141748.79037326554,2019,4,94,3,1,9,45,1
160063.59125000003,2019,4,94,3,1,10,0,1
175150.0131076389,2019,4,94,3,1,10,15,1
192167.39567708332,2019,4,94,3,1,10,30,1
204817.58208333337,2019,4,94,3,1,10,45,1
202953.96355902776,2019,4,94,3,1,11,0,1
218503.02932291664,2019,4,94,3,1,11,15,1
210267.17329861107,2019,4,94,3,1,11,30,1
204212.8425520833,2019,4,94,3,1,11,45,1
206720.25456597222,2019,4,94,3,1,12,0,1
191637.3722048611,2019,4,94,3,1,12,15,1
182279.00041666665,2019,4,94,3,1,12,30,1
183111.6586284722,2019,4,94,3,1,12,45,1
183599.34920138886,2019,4,94,3,1,13,0,1
178818.4570138889,2019,4,94,3,1,13,15,1
177095.54199652778,2019,4,94,3,1,13,30,1
182190.1797395833,2019,4,94,3,1,13,45,1
188398.75463541667,2019,4,94,3,1,14,0,1
189257.89293402774,2019,4,94,3,1,14,15,1
192855.50774305555,2019,4,94,3,1,14,30,1
199793.27725694445,2019,4,94,3,1,14,45,1
196240.5850694444,2019,4,94,3,1,15,0,1
191443.86918402778,2019,4,94,3,1,15,15,1
189104.8734375,2019,4,94,3,1,15,30,1
191476.6515798611,2019,4,94,3,1,15,45,1
186774.7111111111,2019,4,94,3,1,16,0,1
182869.1320486111,2019,4,94,3,1,16,15,1
184847.86128472222,2019,4,94,3,1,16,30,1
196075.62802083333,2019,4,94,3,1,16,45,1
214549.61624999996,2019,4,94,3,1,17,0,1
208497.56001736107,2019,4,94,3,1,17,15,1
196930.79397569443,2019,4,94,3,1,17,30,1
194849.87574652777,2019,4,94,3,1,17,45,1
186085.5938020833,2019,4,94,3,1,18,0,1
178495.40434027778,2019,4,94,3,1,18,15,1
170673.92038194442,2019,4,94,3,1,18,30,1
158826.32796875,2019,4,94,3,1,18,45,1
155667.44956597223,2019,4,94,3,1,19,0,1
153097.72152777776,2019,4,94,3,1,19,15,1
142404.83220486113,2019,4,94,3,1,19,30,1
146107.35635416667,2019,4,94,3,1,19,45,1
147754.0432638889,2019,4,94,3,1,20,0,1
146734.41241319446,2019,4,94,3,1,20,15,1
141113.06398437553,2019,4,94,3,1,20,30,1
132369.27071179557,2019,4,94,3,1,20,45,1
114163.92454861775,2019,4,94,3,1,21,0,1
116928.80400173778,2019,4,94,3,1,21,15,1
116983.97078123449,2019,4,94,3,1,21,30,1
117059.4802864489,2019,4,94,3,1,21,45,1
116520.42952255112,2019,4,94,3,1,22,0,1
118482.03619791334,2019,4,94,3,1,22,15,1
123021.66013889667,2019,4,94,3,1,22,30,1
125891.75352430443,2019,4,94,3,1,22,45,1
127284.50764758217,2019,4,94,3,1,23,0,1
119302.6397829911,2019,4,94,3,1,23,15,1
120446.2610590189,2019,4,94,3,1,23,30,1
119591.91246528889,2019,4,94,3,1,23,45,1
123556.97381076001,2019,4,95,4,1,0,0,1
121484.50202257889,2019,4,95,4,1,0,15,1
122465.42673609556,2019,4,95,4,1,0,30,1
109863.7491753522,2019,4,95,4,1,0,45,1
109502.19666667334,2019,4,95,4,1,1,0,1
109075.77180555109,2019,4,95,4,1,1,15,1
101719.22105033779,2019,4,95,4,1,1,30,1
101431.83469618554,2019,4,95,4,1,1,45,1
98772.34661460441,2019,4,95,4,1,2,0,1
95255.89772568445,2019,4,95,4,1,2,15,1
100557.86230033224,2019,4,95,4,1,2,30,1
102554.40967881113,2019,4,95,4,1,2,45,1
99495.83289929113,2019,4,95,4,1,3,0,1
100762.21214407338,2019,4,95,4,1,3,15,1
98938.1339583522,2019,4,95,4,1,3,30,1
98855.11027778224,2019,4,95,4,1,3,45,1
98517.3682031211,2019,4,95,4,1,4,0,1
97543.98559026558,2019,4,95,4,1,4,15,1
89938.28750000994,2019,4,95,4,1,4,30,1
90263.99292536663,2019,4,95,4,1,4,45,1
91605.19713540556,2019,4,95,4,1,5,0,1
90645.82190102553,2019,4,95,4,1,5,15,1
89839.90058159112,2019,4,95,4,1,5,30,1
89651.54453126552,2019,4,95,4,1,5,45,1
88316.03563367222,2019,4,95,4,1,6,0,1
83477.56892360556,2019,4,95,4,1,6,15,1
84537.25893230665,2019,4,95,4,1,6,30,1
86457.16688368777,2019,4,95,4,1,6,45,1
86228.66309026333,2019,4,95,4,1,7,0,1
86989.8395312522,2019,4,95,4,1,7,15,1
88690.97107638557,2019,4,95,4,1,7,30,1
90683.46916667112,2019,4,95,4,1,7,45,1
94998.61828123558,2019,4,95,4,1,8,0,1
102507.68756076443,2019,4,95,4,1,8,15,1
104685.08490450667,2019,4,95,4,1,8,30,1
110199.23192708888,2019,4,95,4,1,8,45,1
119206.5609027656,2019,4,95,4,1,9,0,1
128524.21661459551,2019,4,95,4,1,9,15,1
144845.64229166668,2019,4,95,4,1,9,30,1
155370.5458333333,2019,4,95,4,1,9,45,1
173095.98010416667,2019,4,95,4,1,10,0,1
175930.98788194443,2019,4,95,4,1,10,15,1
176241.40501736113,2019,4,95,4,1,10,30,1
185048.41873263885,2019,4,95,4,1,10,45,1
182942.37149305557,2019,4,95,4,1,11,0,1
185338.21394718505,2019,4,95,4,1,11,15,1
191727.83746527776,2019,4,95,4,1,11,30,1
206842.80694444443,2019,4,95,4,1,11,45,1
198523.74107638886,2019,4,95,4,1,12,0,1
192567.17375,2019,4,95,4,1,12,15,1
185652.1205902778,2019,4,95,4,1,12,30,1
183372.08855902776,2019,4,95,4,1,12,45,1
178413.95885468923,2019,4,95,4,1,13,0,1
177295.67039930556,2019,4,95,4,1,13,15,1
173840.7749826389,2019,4,95,4,1,13,30,1
173802.13569444444,2019,4,95,4,1,13,45,1
170215.63619791667,2019,4,95,4,1,14,0,1
179525.07557291666,2019,4,95,4,1,14,15,1
181176.87838541667,2019,4,95,4,1,14,30,1
189004.1980208333,2019,4,95,4,1,14,45,1
181687.74801758173,2019,4,95,4,1,15,0,1
184031.65902777782,2019,4,95,4,1,15,15,1
180659.91673611107,2019,4,95,4,1,15,30,1
181639.36963541666,2019,4,95,4,1,15,45,1
185043.18901041662,2019,4,95,4,1,16,0,1
187711.92354166662,2019,4,95,4,1,16,15,1
181912.23789930556,2019,4,95,4,1,16,30,1
182549.4903298611,2019,4,95,4,1,16,45,1
189685.29478226032,2019,4,95,4,1,17,0,1
190900.97569444447,2019,4,95,4,1,17,15,1
185010.87060763888,2019,4,95,4,1,17,30,1
173020.9263715278,2019,4,95,4,1,17,45,1
164619.98652777777,2019,4,95,4,1,18,0,1
156994.85958333334,2019,4,95,4,1,18,15,1
145489.8607638889,2019,4,95,4,1,18,30,1
146544.3327951389,2019,4,95,4,1,18,45,1
141762.87755208334,2019,4,95,4,1,19,0,1
142906.37177083333,2019,4,95,4,1,19,15,1
140375.60027778,2019,4,95,4,1,19,30,1
132804.09453124445,2019,4,95,4,1,19,45,1
119474.32744793664,2019,4,95,4,1,20,0,1
116398.0466232467,2019,4,95,4,1,20,15,1
113383.00418403,2019,4,95,4,1,20,30,1
111070.99808160886,2019,4,95,4,1,20,45,1
114232.28314235665,2019,4,95,4,1,21,0,1
115348.49453125667,2019,4,95,4,1,21,15,1
112881.13577257557,2019,4,95,4,1,21,30,1
117525.17519095668,2019,4,95,4,1,21,45,1
114559.65155382776,2019,4,95,4,1,22,0,1
116486.14917534222,2019,4,95,4,1,22,15,1
113210.99250867892,2019,4,95,4,1,22,30,1
101873.3231336911,2019,4,95,4,1,22,45,1
104242.00073784667,2019,4,95,4,1,23,0,1
112905.77177950775,2019,4,95,4,1,23,15,1
114509.30418404774,2019,4,95,4,1,23,30,1
110948.89155379782,2019,4,95,4,1,23,45,1
103314.08499132555,2019,4,96,5,0,0,0,1
99580.37167534667,2019,4,96,5,0,0,15,1
102904.34004341112,2019,4,96,5,0,0,30,1
110831.51131944223,2019,4,96,5,0,0,45,1
101656.53867185891,2019,4,96,5,0,1,0,1
99110.46125867889,2019,4,96,5,0,1,15,1
99283.55378472999,2019,4,96,5,0,1,30,1
98217.2434288211,2019,4,96,5,0,1,45,1
107218.45260415667,2019,4,96,5,0,2,0,1
105079.89630208665,2019,4,96,5,0,2,15,1
103177.61618923,2019,4,96,5,0,2,30,1
98386.05417536886,2019,4,96,5,0,2,45,1
92469.56503471553,2019,4,96,5,0,3,0,1
93038.69717014111,2019,4,96,5,0,3,15,1
94117.76234375,2019,4,96,5,0,3,30,1
93483.75111977667,2019,4,96,5,0,3,45,1
95862.90423609113,2019,4,96,5,0,4,0,1
92964.95298611558,2019,4,96,5,0,4,15,1
92713.42923608782,2019,4,96,5,0,4,30,1
87884.96967012003,2019,4,96,5,0,4,45,1
87905.65526913661,2019,4,96,5,0,5,0,1
89454.95347220002,2019,4,96,5,0,5,15,1
87911.15769966885,2019,4,96,5,0,5,30,1
88185.05049479778,2019,4,96,5,0,5,45,1
88061.36092882445,2019,4,96,5,0,6,0,1
84116.46521700999,2019,4,96,5,0,6,15,1
85896.67825521,2019,4,96,5,0,6,30,1
84342.16939236333,2019,4,96,5,0,6,45,1
85956.62030383442,2019,4,96,5,0,7,0,1
89449.89000869445,2019,4,96,5,0,7,15,1
90002.34828995886,2019,4,96,5,0,7,30,1
90985.5579166711,2019,4,96,5,0,7,45,1
90176.44789062557,2019,4,96,5,0,8,0,1
89366.2419705011,2019,4,96,5,0,8,15,1
89944.42630207668,2019,4,96,5,0,8,30,1
100194.38046874777,2019,4,96,5,0,8,45,1
100428.30589409334,2019,4,96,5,0,9,0,1
101805.13009548777,2019,4,96,5,0,9,15,1
107141.74927950888,2019,4,96,5,0,9,30,1
106712.5308680589,2019,4,96,5,0,9,45,1
111340.00751735776,2019,4,96,5,0,10,0,1
119101.36159721669,2019,4,96,5,0,10,15,1
120853.57231770777,2019,4,96,5,0,10,30,1
120730.07343751109,2019,4,96,5,0,10,45,1
126613.84532985999,2019,4,96,5,0,11,0,1
130241.77525174443,2019,4,96,5,0,11,15,1
127230.88139756555,2019,4,96,5,0,11,30,1
129939.3154426989,2019,4,96,5,0,11,45,1
130025.51889758663,2019,4,96,5,0,12,0,1
128595.8526562589,2019,4,96,5,0,12,15,1
128438.35032987333,2019,4,96,5,0,12,30,1
126333.39594618777,2019,4,96,5,0,12,45,1
125734.74305554778,2019,4,96,5,0,13,0,1
128570.66432293442,2019,4,96,5,0,13,15,1
124239.50396701337,2019,4,96,5,0,13,30,1
128242.5256597189,2019,4,96,5,0,13,45,1
130533.08611978446,2019,4,96,5,0,14,0,1
130452.87016494221,2019,4,96,5,0,14,15,1
128583.53790798999,2019,4,96,5,0,14,30,1
128606.30609377775,2019,4,96,5,0,14,45,1
125044.72970485334,2019,4,96,5,0,15,0,1
128519.60047743442,2019,4,96,5,0,15,15,1
127714.52434028557,2019,4,96,5,0,15,30,1
128572.60078124669,2019,4,96,5,0,15,45,1
125053.44477429667,2019,4,96,5,0,16,0,1
124457.82347221556,2019,4,96,5,0,16,15,1
129910.01921874667,2019,4,96,5,0,16,30,1
130900.51544271888,2019,4,96,5,0,16,45,1
123118.07162327999,2019,4,96,5,0,17,0,1
123157.05702257332,2019,4,96,5,0,17,15,1
121703.56210069999,2019,4,96,5,0,17,30,1
116063.90390623892,2019,4,96,5,0,17,45,1
113722.16287328886,2019,4,96,5,0,18,0,1
114574.85044272,2019,4,96,5,0,18,15,1
113793.38169267116,2019,4,96,5,0,18,30,1
122742.00086804891,2019,4,96,5,0,18,45,1
119945.65653526527,2019,4,96,5,0,19,0,1
119279.17091147108,2019,4,96,5,0,19,15,1
115617.42638890665,2019,4,96,5,0,19,30,1
112622.55035590002,2019,4,96,5,0,19,45,1
110941.25123264221,2019,4,96,5,0,20,0,1
110850.81699653003,2019,4,96,5,0,20,15,1
108872.31008679222,2019,4,96,5,0,20,30,1
114781.53356768673,2019,4,96,5,0,20,45,1
108818.52566840885,2019,4,96,5,0,21,0,1
107637.15907986555,2019,4,96,5,0,21,15,1
105588.01614582224,2019,4,96,5,0,21,30,1
96388.97807291221,2019,4,96,5,0,21,45,1
98358.22143228445,2019,4,96,5,0,22,0,1
98965.86343748779,2019,4,96,5,0,22,15,1
98239.07418403222,2019,4,96,5,0,22,30,1
96750.17371526889,2019,4,96,5,0,22,45,1
94560.94472068739,2019,4,96,5,0,23,0,1
100860.54149305442,2019,4,96,5,0,23,15,1
101537.2133507011,2019,4,96,5,0,23,30,1
99800.7886197889,2019,4,96,5,0,23,45,1
100138.11209201114,2019,4,97,6,0,0,0,1
103576.47757813001,2019,4,97,6,0,0,15,1
101759.16181425222,2019,4,97,6,0,0,30,1
97676.52436632557,2019,4,97,6,0,0,45,1
93448.86166667001,2019,4,97,6,0,1,0,1
92347.98498263555,2019,4,97,6,0,1,15,1
91063.09032987333,2019,4,97,6,0,1,30,1
93008.34100695998,2019,4,97,6,0,1,45,1
91386.2849478989,2019,4,97,6,0,2,0,1
90497.47690102115,2019,4,97,6,0,2,15,1
88590.67978297667,2019,4,97,6,0,2,30,1
87325.70327254447,2019,4,97,6,0,2,45,1
89226.72409721221,2019,4,97,6,0,3,0,1
91339.17597220447,2019,4,97,6,0,3,15,1
93376.66534720334,2019,4,97,6,0,3,30,1
91581.08067707888,2019,4,97,6,0,3,45,1
89910.73030384108,2019,4,97,6,0,4,0,1
89878.41567707778,2019,4,97,6,0,4,15,1
89438.54523437114,2019,4,97,6,0,4,30,1
88850.22874129668,2019,4,97,6,0,4,45,1
86117.02164061558,2019,4,97,6,0,5,0,1
85643.57671006334,2019,4,97,6,0,5,15,1
85377.7000086689,2019,4,97,6,0,5,30,1
84034.21574653334,2019,4,97,6,0,5,45,1
83100.7118663211,2019,4,97,6,0,6,0,1
83004.26050346221,2019,4,97,6,0,6,15,1
82576.08335936225,2019,4,97,6,0,6,30,1
84103.01952258444,2019,4,97,6,0,6,45,1
80786.8999580999,2019,4,97,6,0,7,0,1
73911.48890626385,2019,4,97,6,0,7,15,1
73785.37301478336,2019,4,97,6,0,7,30,1
61975.072626958114,2019,4,97,6,0,7,45,1
61839.210112863315,2019,4,97,6,0,8,0,1
69801.34294695481,2019,4,97,6,0,8,15,1
39447.797000000006,2019,4,97,6,0,8,30,1
39196.76003333334,2019,4,97,6,0,8,45,1
69816.79564180074,2019,4,97,6,0,9,0,1
69259.50833333445,2019,4,97,6,0,9,15,1
68352.89644097889,2019,4,97,6,0,9,30,1
68814.00527983958,2019,4,97,6,0,9,45,1
72213.8289496378,2019,4,97,6,0,10,0,1
74956.75447916222,2019,4,97,6,0,10,15,1
80863.7968923567,2019,4,97,6,0,10,30,1
86252.48480901001,2019,4,97,6,0,10,45,1
88532.75903646,2019,4,97,6,0,11,0,1
90908.99603299443,2019,4,97,6,0,11,15,1
96072.18814064268,2019,4,97,6,0,11,30,1
98748.46337672223,2019,4,97,6,0,11,45,1
97895.81769966333,2019,4,97,6,0,12,0,1
96813.34058158558,2019,4,97,6,0,12,15,1
96607.14545138444,2019,4,97,6,0,12,30,1
101568.66570312557,2019,4,97,6,0,12,45,1
98971.16217672387,2019,4,97,6,0,13,0,1
94174.37560540582,2019,4,97,6,0,13,15,1
89621.20901907225,2019,4,97,6,0,13,30,1
93136.87815970446,2019,4,97,6,0,13,45,1
96946.45310556627,2019,4,97,6,0,14,0,1
141435.74149999997,2019,4,97,6,0,14,15,1
94507.68042652703,2019,4,97,6,0,14,30,1
102906.38696180888,2019,4,97,6,0,14,45,1
114039.92857638556,2019,4,97,6,0,15,0,1
108269.4307986222,2019,4,97,6,0,15,15,1
107216.73735242333,2019,4,97,6,0,15,30,1
110440.59627730741,2019,4,97,6,0,15,45,1
110743.9611545122,2019,4,97,6,0,16,0,1
110203.81176216113,2019,4,97,6,0,16,15,1
114102.50928819447,2019,4,97,6,0,16,30,1
115583.52786458224,2019,4,97,6,0,16,45,1
114466.91963540557,2019,4,97,6,0,17,0,1
109251.56424480776,2019,4,97,6,0,17,15,1
106176.07393228333,2019,4,97,6,0,17,30,1
102047.7262413078,2019,4,97,6,0,17,45,1
93910.60614844097,2019,4,97,6,0,18,0,1
87567.37506943889,2019,4,97,6,0,18,15,1
102707.15313368668,2019,4,97,6,0,18,30,1
101746.53697243682,2019,4,97,6,0,18,45,1
101538.16775174555,2019,4,97,6,0,19,0,1
103222.61240451445,2019,4,97,6,0,19,15,1
109902.87241319889,2019,4,97,6,0,19,30,1
103956.60691840223,2019,4,97,6,0,19,45,1
95811.82894866902,2019,4,97,6,0,20,0,1
99433.76559896332,2019,4,97,6,0,20,15,1
99339.08552082001,2019,4,97,6,0,20,30,1
96944.35928818001,2019,4,97,6,0,20,45,1
107409.4459027889,2019,4,97,6,0,21,0,1
103745.33232637001,2019,4,97,6,0,21,15,1
103449.99092882556,2019,4,97,6,0,21,30,1
103336.73923611222,2019,4,97,6,0,21,45,1
105834.1072916611,2019,4,97,6,0,22,0,1
105103.81151910887,2019,4,97,6,0,22,15,1
102267.3553993,2019,4,97,6,0,22,30,1
100346.9463454789,2019,4,97,6,0,22,45,1
96699.84573784667,2019,4,97,6,0,23,0,1
97244.47852428892,2019,4,97,6,0,23,15,1
93948.85099825445,2019,4,97,6,0,23,30,1
94188.87813368667,2019,4,97,6,0,23,45,1
95114.1268142311,2019,4,98,0,1,0,0,1
93974.56907984779,2019,4,98,0,1,0,15,1
93861.13898435667,2019,4,98,0,1,0,30,1
93247.70928818114,2019,4,98,0,1,0,45,1
89964.37353296891,2019,4,98,0,1,1,0,1
89587.20125868998,2019,4,98,0,1,1,15,1
87427.85878474219,2019,4,98,0,1,1,30,1
88804.76378472334,2019,4,98,0,1,1,45,1
86958.50047743334,2019,4,98,0,1,2,0,1
85469.89855034555,2019,4,98,0,1,2,15,1
86443.95943576666,2019,4,98,0,1,2,30,1
82300.78188369221,2019,4,98,0,1,2,45,1
73621.56256944443,2019,4,98,0,1,3,0,1
73105.74336804998,2019,4,98,0,1,3,15,1
74648.93793402554,2019,4,98,0,1,3,30,1
77161.25793404,2019,4,98,0,1,3,45,1
73831.9967708511,2019,4,98,0,1,4,0,1
77052.26306422777,2019,4,98,0,1,4,15,1
78794.7861284722,2019,4,98,0,1,4,30,1
74430.60447484664,2019,4,98,0,1,4,45,1
73623.70541232113,2019,4,98,0,1,5,0,1
73205.31557726998,2019,4,98,0,1,5,15,1
73250.46885416664,2019,4,98,0,1,5,30,1
72698.96812500221,2019,4,98,0,1,5,45,1
70455.48388887,2019,4,98,0,1,6,0,1
68181.85403211888,2019,4,98,0,1,6,15,1
64209.207274295564,2019,4,98,0,1,6,30,1
63608.20910155445,2019,4,98,0,1,6,45,1
63899.36091579221,2019,4,98,0,1,7,0,1
64444.48979601554,2019,4,98,0,1,7,15,1
70450.19418835557,2019,4,98,0,1,7,30,1
73478.95640625333,2019,4,98,0,1,7,45,1
80340.54725692113,2019,4,98,0,1,8,0,1
98589.87639757222,2019,4,98,0,1,8,15,1
122080.55361978,2019,4,98,0,1,8,30,1
126356.48592013556,2019,4,98,0,1,8,45,1
127301.52828993334,2019,4,98,0,1,9,0,1
130273.43964410556,2019,4,98,0,1,9,15,1
144183.9210590267,2019,4,98,0,1,9,30,1
150774.6586284722,2019,4,98,0,1,9,45,1
172023.9129513889,2019,4,98,0,1,10,0,1
184740.04090277772,2019,4,98,0,1,10,15,1
189299.0259548611,2019,4,98,0,1,10,30,1
194424.4536284722,2019,4,98,0,1,10,45,1
197244.63269097218,2019,4,98,0,1,11,0,1
200465.31630208332,2019,4,98,0,1,11,15,1
204455.19414930558,2019,4,98,0,1,11,30,1
206998.13611111112,2019,4,98,0,1,11,45,1
204282.07354166664,2019,4,98,0,1,12,0,1
204073.0450347222,2019,4,98,0,1,12,15,1
208759.88328125002,2019,4,98,0,1,12,30,1
212753.4994097222,2019,4,98,0,1,12,45,1
213416.27890625,2019,4,98,0,1,13,0,1
211969.72152777776,2019,4,98,0,1,13,15,1
211601.63234374998,2019,4,98,0,1,13,30,1
212742.82769097222,2019,4,98,0,1,13,45,1
216879.3017368079,2019,4,98,0,1,14,0,1
224195.72296874996,2019,4,98,0,1,14,15,1
221249.56430555554,2019,4,98,0,1,14,30,1
